"ID";"HGNC";"External Name"
"ENSSHAG00000012387";"CELSR3";"CELSR3"
"ENSSHAG00000012388";"BAAT";"BAAT"
"ENSSHAG00000012389";"LRTM1";"LRTM1"
"ENSSHAG00000012390";"PREB";"PREB"
"ENSSHAG00000012391";"RPS6KA1";"RPS6KA1"
"ENSSHAG00000012392";"SGTB";"SGTB"
"ENSSHAG00000012393";"LMNB1";"LMNB1"
"ENSSHAG00000012394";"RASGEF1B";"RASGEF1B"
"ENSSHAG00000012395";"SNRPG";"SNRPG"
"ENSSHAG00000012396";"HPCA";"HPCA"
"ENSSHAG00000012397";"PCDH1";"PCDH1"
"ENSSHAG00000012398";"NA";"NA"
"ENSSHAG00000012399";"ZBTB34";"ZBTB34"
"ENSSHAG00000012400";"BFSP2";"BFSP2"
"ENSSHAG00000012401";"SYNPO2";"SYNPO2"
"ENSSHAG00000012402";"TMEM54";"TMEM54"
"ENSSHAG00000012403";"NA";"NA"
"ENSSHAG00000012404";"NA";"NA"
"ENSSHAG00000012405";"LFNG";"LFNG"
"ENSSHAG00000012406";"RTTN";"RTTN"
"ENSSHAG00000012407";"SRSF4";"SRSF4"
"ENSSHAG00000012408";"ATP5I";"ATP5I"
"ENSSHAG00000012409";"NA";"NA"
"ENSSHAG00000012410";"FHIT";"FHIT"
"ENSSHAG00000012411";"BCAS1";"BCAS1"
"ENSSHAG00000012412";"NOX5";"NOX5"
"ENSSHAG00000012413";"NA";"NA"
"ENSSHAG00000012414";"CMYA5";"CMYA5"
"ENSSHAG00000012415";"PSEN1";"PSEN1"
"ENSSHAG00000012416";"DIO3";"DIO3"
"ENSSHAG00000012417";"USP20";"USP20"
"ENSSHAG00000012418";"STRADA";"STRADA"
"ENSSHAG00000012419";"NA";"NA"
"ENSSHAG00000012420";"IGFBP2";"IGFBP2"
"ENSSHAG00000012421";"INHBB";"INHBB"
"ENSSHAG00000012422";"HDLBP";"HDLBP"
"ENSSHAG00000012423";"RBM20";"RBM20"
"ENSSHAG00000012424";"ARFGEF3";"ARFGEF3"
"ENSSHAG00000012425";"SPAG6";"SPAG6"
"ENSSHAG00000012426";"EPX";"EPX"
"ENSSHAG00000012427";"GCNT7";"GCNT7"
"ENSSHAG00000012428";"NA";"NA"
"ENSSHAG00000012429";"NA";"NA"
"ENSSHAG00000012430";"TNS3";"TNS3"
"ENSSHAG00000012431";"NA";"NA"
"ENSSHAG00000012432";"NA";"NA"
"ENSSHAG00000012433";"NA";"NA"
"ENSSHAG00000012434";"NA";"NA"
"ENSSHAG00000012435";"FBXW11";"FBXW11"
"ENSSHAG00000012436";"SLC12A3";"SLC12A3"
"ENSSHAG00000012437";"MCM3";"MCM3"
"ENSSHAG00000012438";"CD19";"CD19"
"ENSSHAG00000012439";"ZKSCAN1";"ZKSCAN1"
"ENSSHAG00000012440";"ECEL1";"ECEL1"
"ENSSHAG00000012441";"USP50";"USP50"
"ENSSHAG00000012442";"HOXB4";"HOXB4"
"ENSSHAG00000012443";"NA";"NA"
"ENSSHAG00000012444";"NA";"NA"
"ENSSHAG00000012445";"RDH12";"RDH12"
"ENSSHAG00000012446";"SEPT3";"SEPT3"
"ENSSHAG00000012447";"MYO6";"MYO6"
"ENSSHAG00000012448";"CXorf23";"CXorf23"
"ENSSHAG00000012449";"TTC5";"TTC5"
"ENSSHAG00000012450";"LRRC10B";"LRRC10B"
"ENSSHAG00000012451";"PLA2G2C";"PLA2G2C"
"ENSSHAG00000012452";"ANO5";"ANO5"
"ENSSHAG00000012453";"PDE6B";"PDE6B"
"ENSSHAG00000012454";"NA";"NA"
"ENSSHAG00000012455";"NA";"NA"
"ENSSHAG00000012456";"PCYOX1";"PCYOX1"
"ENSSHAG00000012457";"NA";"NA"
"ENSSHAG00000012458";"TMEM97";"TMEM97"
"ENSSHAG00000012459";"BMP2";"BMP2"
"ENSSHAG00000012460";"CFAP47";"CFAP47"
"ENSSHAG00000012461";"HMGB2";"HMGB2"
"ENSSHAG00000012462";"TCF23";"TCF23"
"ENSSHAG00000012463";"FSHR";"FSHR"
"ENSSHAG00000012464";"NA";"NA"
"ENSSHAG00000012465";"CLK1";"CLK1"
"ENSSHAG00000012466";"PTK7";"PTK7"
"ENSSHAG00000012467";"SEC61G";"SEC61G"
"ENSSHAG00000012468";"ARRDC1";"ARRDC1"
"ENSSHAG00000012469";"MRRF";"MRRF"
"ENSSHAG00000012470";"PDRG1";"PDRG1"
"ENSSHAG00000012471";"MRC1";"MRC1"
"ENSSHAG00000012472";"RAD18";"RAD18"
"ENSSHAG00000012473";"CLASP1";"CLASP1"
"ENSSHAG00000012474";"PLK5";"PLK5"
"ENSSHAG00000012475";"SNAPC1";"SNAPC1"
"ENSSHAG00000012476";"EP400";"EP400"
"ENSSHAG00000012477";"TTC37";"TTC37"
"ENSSHAG00000012478";"HESX1";"HESX1"
"ENSSHAG00000012479";"NA";"NA"
"ENSSHAG00000012480";"RBM17";"RBM17"
"ENSSHAG00000012481";"AASDHPPT";"AASDHPPT"
"ENSSHAG00000012482";"PIK3IP1";"PIK3IP1"
"ENSSHAG00000012483";"CACNA2D1";"CACNA2D1"
"ENSSHAG00000012484";"NA";"NA"
"ENSSHAG00000012485";"SSH1";"SSH1"
"ENSSHAG00000012486";"NA";"NA"
"ENSSHAG00000012487";"NSMAF";"NSMAF"
"ENSSHAG00000012488";"COLEC11";"COLEC11"
"ENSSHAG00000012489";"PPP1R1A";"PPP1R1A"
"ENSSHAG00000012490";"NA";"NA"
"ENSSHAG00000012491";"SMPX";"SMPX"
"ENSSHAG00000012492";"NA";"NA"
"ENSSHAG00000012493";"NA";"NA"
"ENSSHAG00000012494";"FH";"FH"
"ENSSHAG00000012495";"SLC25A53";"SLC25A53"
"ENSSHAG00000012496";"HEMGN";"HEMGN"
"ENSSHAG00000012497";"C8orf88";"C8orf88"
"ENSSHAG00000012498";"ACVR2B";"ACVR2B"
"ENSSHAG00000012499";"STX17";"STX17"
"ENSSHAG00000012500";"NA";"NA"
"ENSSHAG00000012501";"GALNT7";"GALNT7"
"ENSSHAG00000012502";"TPBGL";"TPBGL"
"ENSSHAG00000012503";"SLC5A6";"SLC5A6"
"ENSSHAG00000012504";"SORCS2";"SORCS2"
"ENSSHAG00000012505";"RARA";"RARA"
"ENSSHAG00000012506";"C2orf73";"C2orf73"
"ENSSHAG00000012507";"NA";"NA"
"ENSSHAG00000012508";"TIAL1";"TIAL1"
"ENSSHAG00000012509";"IFT20";"IFT20"
"ENSSHAG00000012510";"STK35";"STK35"
"ENSSHAG00000012511";"TTLL9";"TTLL9"
"ENSSHAG00000012512";"NA";"NA"
"ENSSHAG00000012513";"CHD2";"CHD2"
"ENSSHAG00000012514";"NA";"NA"
"ENSSHAG00000012515";"TGFBR2";"TGFBR2"
"ENSSHAG00000012516";"NA";"NA"
"ENSSHAG00000012517";"SNPH";"SNPH"
"ENSSHAG00000012518";"CEP95";"CEP95"
"ENSSHAG00000012519";"DNAAF1";"DNAAF1"
"ENSSHAG00000012520";"SMU1";"SMU1"
"ENSSHAG00000012521";"SYT7";"SYT7"
"ENSSHAG00000012522";"AOC3";"AOC3"
"ENSSHAG00000012523";"RALYL";"RALYL"
"ENSSHAG00000012524";"RIT1";"RIT1"
"ENSSHAG00000012525";"NA";"NA"
"ENSSHAG00000012526";"NA";"NA"
"ENSSHAG00000012527";"HSPB1";"HSPB1"
"ENSSHAG00000012528";"CTC1";"CTC1"
"ENSSHAG00000012529";"CCNB1IP1";"CCNB1IP1"
"ENSSHAG00000012530";"NA";"NA"
"ENSSHAG00000012531";"PTPN22";"PTPN22"
"ENSSHAG00000012532";"CPPED1";"CPPED1"
"ENSSHAG00000012533";"ENTPD7";"ENTPD7"
"ENSSHAG00000012534";"NA";"NA"
"ENSSHAG00000012535";"TMEM25";"TMEM25"
"ENSSHAG00000012536";"EPHB2";"EPHB2"
"ENSSHAG00000012537";"MRPL52";"MRPL52"
"ENSSHAG00000012538";"NA";"NA"
"ENSSHAG00000012539";"TIAM2";"TIAM2"
"ENSSHAG00000012540";"NA";"NA"
"ENSSHAG00000012541";"RER1";"RER1"
"ENSSHAG00000012542";"USP45";"USP45"
"ENSSHAG00000012543";"SMAD3";"SMAD3"
"ENSSHAG00000012544";"TIA1";"TIA1"
"ENSSHAG00000012545";"WBP2NL";"WBP2NL"
"ENSSHAG00000012546";"RSPO1";"RSPO1"
"ENSSHAG00000012547";"HOXB6";"HOXB6"
"ENSSHAG00000012548";"NA";"NA"
"ENSSHAG00000012549";"NA";"NA"
"ENSSHAG00000012550";"ADAMTSL5";"ADAMTSL5"
"ENSSHAG00000012551";"NA";"NA"
"ENSSHAG00000012552";"TNFAIP1";"TNFAIP1"
"ENSSHAG00000012553";"ARHGEF5";"ARHGEF5"
"ENSSHAG00000012554";"ARRDC3";"ARRDC3"
"ENSSHAG00000012555";"SDR42E1";"SDR42E1"
"ENSSHAG00000012556";"TTC36";"TTC36"
"ENSSHAG00000012557";"NA";"NA"
"ENSSHAG00000012558";"IFT27";"IFT27"
"ENSSHAG00000012559";"RUNX3";"RUNX3"
"ENSSHAG00000012560";"SIK3";"SIK3"
"ENSSHAG00000012561";"HOXB7";"HOXB7"
"ENSSHAG00000012562";"NA";"NA"
"ENSSHAG00000012563";"NA";"NA"
"ENSSHAG00000012564";"RNF212";"RNF212"
"ENSSHAG00000012565";"HSDL2";"HSDL2"
"ENSSHAG00000012566";"MAP3K13";"MAP3K13"
"ENSSHAG00000012567";"CAND2";"CAND2"
"ENSSHAG00000012568";"HAS3";"HAS3"
"ENSSHAG00000012569";"DCP1B";"DCP1B"
"ENSSHAG00000012570";"HGS";"HGS"
"ENSSHAG00000012571";"NA";"NA"
"ENSSHAG00000012572";"ZFYVE26";"ZFYVE26"
"ENSSHAG00000012573";"NA";"NA"
"ENSSHAG00000012574";"RNF19B";"RNF19B"
"ENSSHAG00000012575";"PLA2G2F";"PLA2G2F"
"ENSSHAG00000012576";"MMP14";"MMP14"
"ENSSHAG00000012577";"PPIL3";"PPIL3"
"ENSSHAG00000012578";"NA";"NA"
"ENSSHAG00000012579";"CTDP1";"CTDP1"
"ENSSHAG00000012580";"UBE2H";"UBE2H"
"ENSSHAG00000012581";"CALN1";"CALN1"
"ENSSHAG00000012582";"TIGD1";"TIGD1"
"ENSSHAG00000012583";"NA";"NA"
"ENSSHAG00000012584";"SDC3";"SDC3"
"ENSSHAG00000012585";"TFAP2B";"TFAP2B"
"ENSSHAG00000012586";"NA";"NA"
"ENSSHAG00000012587";"TPBG";"TPBG"
"ENSSHAG00000012588";"CYTL1";"CYTL1"
"ENSSHAG00000012589";"POLDIP2";"POLDIP2"
"ENSSHAG00000012590";"NA";"NA"
"ENSSHAG00000012591";"NA";"NA"
"ENSSHAG00000012592";"NA";"NA"
"ENSSHAG00000012593";"ADCY9";"ADCY9"
"ENSSHAG00000012594";"NFATC2IP";"NFATC2IP"
"ENSSHAG00000012595";"RAX";"RAX"
"ENSSHAG00000012596";"RBM46";"RBM46"
"ENSSHAG00000012597";"MPP7";"MPP7"
"ENSSHAG00000012598";"CAD";"CAD"
"ENSSHAG00000012599";"AMDHD1";"AMDHD1"
"ENSSHAG00000012600";"WNT9A";"WNT9A"
"ENSSHAG00000012601";"NA";"NA"
"ENSSHAG00000012602";"MAU2";"MAU2"
"ENSSHAG00000012603";"HELZ";"HELZ"
"ENSSHAG00000012604";"THBD";"THBD"
"ENSSHAG00000012605";"LITAF";"LITAF"
"ENSSHAG00000012606";"LGR6";"LGR6"
"ENSSHAG00000012607";"FTSJ1";"FTSJ1"
"ENSSHAG00000012608";"ZBED1";"ZBED1"
"ENSSHAG00000012609";"SCN1A";"SCN1A"
"ENSSHAG00000012610";"NA";"NA"
"ENSSHAG00000012611";"WSCD2";"WSCD2"
"ENSSHAG00000012612";"PEX10";"PEX10"
"ENSSHAG00000012613";"MICU3";"MICU3"
"ENSSHAG00000012614";"ETF1";"ETF1"
"ENSSHAG00000012615";"NA";"NA"
"ENSSHAG00000012616";"TAF1C";"TAF1C"
"ENSSHAG00000012617";"TRPM7";"TRPM7"
"ENSSHAG00000012618";"MYL2";"MYL2"
"ENSSHAG00000012619";"IRX3";"IRX3"
"ENSSHAG00000012620";"SETD6";"SETD6"
"ENSSHAG00000012621";"TMEM199";"TMEM199"
"ENSSHAG00000012622";"CCDC110";"CCDC110"
"ENSSHAG00000012623";"NA";"NA"
"ENSSHAG00000012624";"STK26";"STK26"
"ENSSHAG00000012625";"TLK1";"TLK1"
"ENSSHAG00000012626";"NA";"NA"
"ENSSHAG00000012627";"NA";"NA"
"ENSSHAG00000012628";"KLHL25";"KLHL25"
"ENSSHAG00000012629";"ARL15";"ARL15"
"ENSSHAG00000012630";"AMZ1";"AMZ1"
"ENSSHAG00000012631";"NA";"NA"
"ENSSHAG00000012632";"PLEKHB2";"PLEKHB2"
"ENSSHAG00000012633";"CHRNB2";"CHRNB2"
"ENSSHAG00000012634";"FNBP1";"FNBP1"
"ENSSHAG00000012635";"LAMP5";"LAMP5"
"ENSSHAG00000012636";"NAGA";"NAGA"
"ENSSHAG00000012637";"MECR";"MECR"
"ENSSHAG00000012638";"TBX4";"TBX4"
"ENSSHAG00000012639";"KATNAL1";"KATNAL1"
"ENSSHAG00000012640";"ARMC12";"ARMC12"
"ENSSHAG00000012641";"KMT2A";"KMT2A"
"ENSSHAG00000012642";"NA";"NA"
"ENSSHAG00000012643";"NR4A1";"NR4A1"
"ENSSHAG00000012644";"WDR25";"WDR25"
"ENSSHAG00000012645";"REEP6";"REEP6"
"ENSSHAG00000012646";"HOXB8";"HOXB8"
"ENSSHAG00000012647";"SAMD12";"SAMD12"
"ENSSHAG00000012648";"USP28";"USP28"
"ENSSHAG00000012649";"VPS13C";"VPS13C"
"ENSSHAG00000012650";"TMEM140";"TMEM140"
"ENSSHAG00000012651";"SPNS1";"SPNS1"
"ENSSHAG00000012652";"CCDC47";"CCDC47"
"ENSSHAG00000012653";"HTATIP2";"HTATIP2"
"ENSSHAG00000012654";"DES";"DES"
"ENSSHAG00000012655";"NA";"NA"
"ENSSHAG00000012656";"SEBOX";"SEBOX"
"ENSSHAG00000012657";"NA";"NA"
"ENSSHAG00000012658";"MSRB3";"MSRB3"
"ENSSHAG00000012659";"DBX2";"DBX2"
"ENSSHAG00000012660";"NA";"NA"
"ENSSHAG00000012661";"NCKIPSD";"NCKIPSD"
"ENSSHAG00000012662";"CCR6";"CCR6"
"ENSSHAG00000012663";"ITPR1";"ITPR1"
"ENSSHAG00000012664";"TMEM108";"TMEM108"
"ENSSHAG00000012665";"KIAA0907";"KIAA0907"
"ENSSHAG00000012666";"CCDC141";"CCDC141"
"ENSSHAG00000012667";"GOLGA4";"GOLGA4"
"ENSSHAG00000012668";"NA";"NA"
"ENSSHAG00000012669";"CASS4";"CASS4"
"ENSSHAG00000012670";"LCMT2";"LCMT2"
"ENSSHAG00000012671";"YWHAZ";"YWHAZ"
"ENSSHAG00000012672";"BARX1";"BARX1"
"ENSSHAG00000012673";"NA";"NA"
"ENSSHAG00000012674";"NA";"NA"
"ENSSHAG00000012675";"CIRH1A";"CIRH1A"
"ENSSHAG00000012676";"FAM109B";"FAM109B"
"ENSSHAG00000012677";"VASH2";"VASH2"
"ENSSHAG00000012678";"C2CD3";"C2CD3"
"ENSSHAG00000012679";"L3MBTL4";"L3MBTL4"
"ENSSHAG00000012680";"TGFBR3";"TGFBR3"
"ENSSHAG00000012681";"UAP1";"UAP1"
"ENSSHAG00000012682";"LIPH";"LIPH"
"ENSSHAG00000012683";"NDRG4";"NDRG4"
"ENSSHAG00000012684";"HOXB9";"HOXB9"
"ENSSHAG00000012685";"SSTR4";"SSTR4"
"ENSSHAG00000012686";"IGDCC4";"IGDCC4"
"ENSSHAG00000012687";"NA";"NA"
"ENSSHAG00000012688";"LAT";"LAT"
"ENSSHAG00000012689";"NA";"NA"
"ENSSHAG00000012690";"NA";"NA"
"ENSSHAG00000012691";"ITGA3";"ITGA3"
"ENSSHAG00000012692";"LBX1";"LBX1"
"ENSSHAG00000012693";"NA";"NA"
"ENSSHAG00000012694";"ACTB";"ACTB"
"ENSSHAG00000012695";"SIRT1";"SIRT1"
"ENSSHAG00000012696";"RFC3";"RFC3"
"ENSSHAG00000012697";"PELI2";"PELI2"
"ENSSHAG00000012698";"NIF3L1";"NIF3L1"
"ENSSHAG00000012699";"C7orf49";"C7orf49"
"ENSSHAG00000012700";"HN1L";"HN1L"
"ENSSHAG00000012701";"SETDB1";"SETDB1"
"ENSSHAG00000012702";"ENOX1";"ENOX1"
"ENSSHAG00000012703";"NA";"NA"
"ENSSHAG00000012704";"CASR";"CASR"
"ENSSHAG00000012705";"EIF5A2";"EIF5A2"
"ENSSHAG00000012706";"VTN";"VTN"
"ENSSHAG00000012707";"FRMD7";"FRMD7"
"ENSSHAG00000012708";"ARL16";"ARL16"
"ENSSHAG00000012709";"ZDHHC1";"ZDHHC1"
"ENSSHAG00000012710";"CLDN17";"CLDN17"
"ENSSHAG00000012711";"NA";"NA"
"ENSSHAG00000012712";"NSD1";"NSD1"
"ENSSHAG00000012713";"NDUFA6";"NDUFA6"
"ENSSHAG00000012714";"ESYT2";"ESYT2"
"ENSSHAG00000012715";"C2orf42";"C2orf42"
"ENSSHAG00000012716";"NA";"NA"
"ENSSHAG00000012717";"NA";"NA"
"ENSSHAG00000012718";"PMP2";"PMP2"
"ENSSHAG00000012719";"GCNT2";"GCNT2"
"ENSSHAG00000012720";"NA";"NA"
"ENSSHAG00000012721";"ADAL";"ADAL"
"ENSSHAG00000012722";"NA";"NA"
"ENSSHAG00000012723";"PIFO";"PIFO"
"ENSSHAG00000012724";"DYRK2";"DYRK2"
"ENSSHAG00000012725";"KCTD14";"KCTD14"
"ENSSHAG00000012726";"INTU";"INTU"
"ENSSHAG00000012727";"JAM3";"JAM3"
"ENSSHAG00000012728";"C17orf78";"C17orf78"
"ENSSHAG00000012729";"AAGAB";"AAGAB"
"ENSSHAG00000012730";"CCDC63";"CCDC63"
"ENSSHAG00000012731";"NA";"NA"
"ENSSHAG00000012732";"DPYS";"DPYS"
"ENSSHAG00000012733";"STRN";"STRN"
"ENSSHAG00000012734";"DERA";"DERA"
"ENSSHAG00000012735";"KIAA0141";"KIAA0141"
"ENSSHAG00000012736";"SRF";"SRF"
"ENSSHAG00000012737";"ATG101";"ATG101"
"ENSSHAG00000012738";"PARP11";"PARP11"
"ENSSHAG00000012739";"NA";"NA"
"ENSSHAG00000012740";"DUSP15";"DUSP15"
"ENSSHAG00000012741";"TMEM55A";"TMEM55A"
"ENSSHAG00000012742";"ARHGEF10L";"ARHGEF10L"
"ENSSHAG00000012743";"NA";"NA"
"ENSSHAG00000012744";"PCSK4";"PCSK4"
"ENSSHAG00000012745";"PLA2G2D";"PLA2G2D"
"ENSSHAG00000012746";"TIMM8B";"TIMM8B"
"ENSSHAG00000012747";"RALB";"RALB"
"ENSSHAG00000012748";"MMP7";"MMP7"
"ENSSHAG00000012749";"GAS2L3";"GAS2L3"
"ENSSHAG00000012750";"PBX1";"PBX1"
"ENSSHAG00000012751";"NA";"NA"
"ENSSHAG00000012752";"RAB39A";"RAB39A"
"ENSSHAG00000012753";"CNTN2";"CNTN2"
"ENSSHAG00000012754";"SDCBP2";"SDCBP2"
"ENSSHAG00000012755";"NA";"NA"
"ENSSHAG00000012756";"NA";"NA"
"ENSSHAG00000012757";"WDR91";"WDR91"
"ENSSHAG00000012758";"SYPL1";"SYPL1"
"ENSSHAG00000012759";"ADAD2";"ADAD2"
"ENSSHAG00000012760";"MAP3K5";"MAP3K5"
"ENSSHAG00000012761";"PRMT3";"PRMT3"
"ENSSHAG00000012762";"NA";"NA"
"ENSSHAG00000012763";"HIP1R";"HIP1R"
"ENSSHAG00000012764";"HERPUD1";"HERPUD1"
"ENSSHAG00000012765";"ARHGAP27";"ARHGAP27"
"ENSSHAG00000012766";"MAPK8IP3";"MAPK8IP3"
"ENSSHAG00000012767";"NA";"NA"
"ENSSHAG00000012768";"C4orf47";"C4orf47"
"ENSSHAG00000012769";"NA";"NA"
"ENSSHAG00000012770";"PATZ1";"PATZ1"
"ENSSHAG00000012771";"C11orf57";"C11orf57"
"ENSSHAG00000012772";"DDX5";"DDX5"
"ENSSHAG00000012773";"LRP10";"LRP10"
"ENSSHAG00000012774";"ACYP2";"ACYP2"
"ENSSHAG00000012775";"AMER2";"AMER2"
"ENSSHAG00000012776";"PM20D2";"PM20D2"
"ENSSHAG00000012777";"CLPS";"CLPS"
"ENSSHAG00000012778";"HAL";"HAL"
"ENSSHAG00000012779";"ORC2";"ORC2"
"ENSSHAG00000012780";"TEAD4";"TEAD4"
"ENSSHAG00000012781";"SOX14";"SOX14"
"ENSSHAG00000012782";"RPL32";"RPL32"
"ENSSHAG00000012783";"SARM1";"SARM1"
"ENSSHAG00000012784";"PTGR1";"PTGR1"
"ENSSHAG00000012785";"TBX15";"TBX15"
"ENSSHAG00000012786";"TPM3";"TPM3"
"ENSSHAG00000012787";"ATP7A";"ATP7A"
"ENSSHAG00000012788";"RAB9B";"RAB9B"
"ENSSHAG00000012789";"OSGEPL1";"OSGEPL1"
"ENSSHAG00000012790";"NA";"NA"
"ENSSHAG00000012791";"ADCY5";"ADCY5"
"ENSSHAG00000012792";"SLC25A28";"SLC25A28"
"ENSSHAG00000012793";"ING2";"ING2"
"ENSSHAG00000012794";"NA";"NA"
"ENSSHAG00000012795";"NA";"NA"
"ENSSHAG00000012796";"SUSD4";"SUSD4"
"ENSSHAG00000012797";"EPN2";"EPN2"
"ENSSHAG00000012798";"NA";"NA"
"ENSSHAG00000012799";"KBTBD3";"KBTBD3"
"ENSSHAG00000012800";"NA";"NA"
"ENSSHAG00000012801";"CDC6";"CDC6"
"ENSSHAG00000012802";"CYSLTR2";"CYSLTR2"
"ENSSHAG00000012803";"NA";"NA"
"ENSSHAG00000012804";"AK4";"AK4"
"ENSSHAG00000012805";"SRSF6";"SRSF6"
"ENSSHAG00000012806";"NA";"NA"
"ENSSHAG00000012807";"NA";"NA"
"ENSSHAG00000012808";"PIH1D2";"PIH1D2"
"ENSSHAG00000012809";"CYR61";"CYR61"
"ENSSHAG00000012810";"ACSF3";"ACSF3"
"ENSSHAG00000012811";"CERS2";"CERS2"
"ENSSHAG00000012812";"POLG2";"POLG2"
"ENSSHAG00000012813";"DUS4L";"DUS4L"
"ENSSHAG00000012814";"PCK1";"PCK1"
"ENSSHAG00000012815";"NA";"NA"
"ENSSHAG00000012816";"NA";"NA"
"ENSSHAG00000012817";"PMM2";"PMM2"
"ENSSHAG00000012818";"PCDH12";"PCDH12"
"ENSSHAG00000012819";"AKAP13";"AKAP13"
"ENSSHAG00000012820";"EHMT1";"EHMT1"
"ENSSHAG00000012821";"ZSCAN29";"ZSCAN29"
"ENSSHAG00000012822";"EFCAB12";"EFCAB12"
"ENSSHAG00000012823";"NA";"NA"
"ENSSHAG00000012824";"SLC30A3";"SLC30A3"
"ENSSHAG00000012825";"RNF152";"RNF152"
"ENSSHAG00000012826";"SDCBP";"SDCBP"
"ENSSHAG00000012827";"NA";"NA"
"ENSSHAG00000012828";"WDR11";"WDR11"
"ENSSHAG00000012829";"GHR";"GHR"
"ENSSHAG00000012830";"GPCPD1";"GPCPD1"
"ENSSHAG00000012831";"FBXO25";"FBXO25"
"ENSSHAG00000012832";"GRP";"GRP"
"ENSSHAG00000012833";"LRRC9";"LRRC9"
"ENSSHAG00000012834";"DLAT";"DLAT"
"ENSSHAG00000012835";"STK10";"STK10"
"ENSSHAG00000012836";"BECN1";"BECN1"
"ENSSHAG00000012837";"SMAD2";"SMAD2"
"ENSSHAG00000012838";"PLA2G2A";"PLA2G2A"
"ENSSHAG00000012839";"LHFPL5";"LHFPL5"
"ENSSHAG00000012840";"MROH2B";"MROH2B"
"ENSSHAG00000012841";"CYTH3";"CYTH3"
"ENSSHAG00000012842";"NA";"NA"
"ENSSHAG00000012843";"SORBS1";"SORBS1"
"ENSSHAG00000012844";"TEX43";"TEX43"
"ENSSHAG00000012845";"IP6K2";"IP6K2"
"ENSSHAG00000012846";"REM2";"REM2"
"ENSSHAG00000012847";"RGS10";"RGS10"
"ENSSHAG00000012848";"FAM169B";"FAM169B"
"ENSSHAG00000012849";"NA";"NA"
"ENSSHAG00000012850";"KCNG4";"KCNG4"
"ENSSHAG00000012851";"ASPG";"ASPG"
"ENSSHAG00000012852";"NA";"NA"
"ENSSHAG00000012853";"C1orf94";"C1orf94"
"ENSSHAG00000012854";"HSPA9";"HSPA9"
"ENSSHAG00000012855";"DUSP16";"DUSP16"
"ENSSHAG00000012856";"NA";"NA"
"ENSSHAG00000012857";"NA";"NA"
"ENSSHAG00000012858";"RPS7";"RPS7"
"ENSSHAG00000012859";"RBM25";"RBM25"
"ENSSHAG00000012860";"GNA12";"GNA12"
"ENSSHAG00000012861";"PAPD4";"PAPD4"
"ENSSHAG00000012862";"PI15";"PI15"
"ENSSHAG00000012863";"NA";"NA"
"ENSSHAG00000012864";"NA";"NA"
"ENSSHAG00000012865";"TUBGCP4";"TUBGCP4"
"ENSSHAG00000012866";"NA";"NA"
"ENSSHAG00000012867";"AFAP1";"AFAP1"
"ENSSHAG00000012868";"CENPV";"CENPV"
"ENSSHAG00000012869";"PODXL";"PODXL"
"ENSSHAG00000012870";"FAM83A";"FAM83A"
"ENSSHAG00000012871";"NA";"NA"
"ENSSHAG00000012872";"BCAP29";"BCAP29"
"ENSSHAG00000012873";"NA";"NA"
"ENSSHAG00000012874";"NA";"NA"
"ENSSHAG00000012875";"GDF9";"GDF9"
"ENSSHAG00000012876";"RPL22L1";"RPL22L1"
"ENSSHAG00000012877";"SEPT2";"SEPT2"
"ENSSHAG00000012878";"TGS1";"TGS1"
"ENSSHAG00000012879";"USP47";"USP47"
"ENSSHAG00000012880";"AIM1";"AIM1"
"ENSSHAG00000012881";"WNK4";"WNK4"
"ENSSHAG00000012882";"SNX2";"SNX2"
"ENSSHAG00000012883";"FAM81A";"FAM81A"
"ENSSHAG00000012884";"ANXA9";"ANXA9"
"ENSSHAG00000012885";"SLC46A1";"SLC46A1"
"ENSSHAG00000012886";"PLP1";"PLP1"
"ENSSHAG00000012887";"NA";"NA"
"ENSSHAG00000012888";"FAM101B";"FAM101B"
"ENSSHAG00000012889";"PDK2";"PDK2"
"ENSSHAG00000012890";"NA";"NA"
"ENSSHAG00000012891";"CACNA1I";"CACNA1I"
"ENSSHAG00000012892";"GNB2L1";"GNB2L1"
"ENSSHAG00000012893";"ADAMTS5";"ADAMTS5"
"ENSSHAG00000012894";"NA";"NA"
"ENSSHAG00000012895";"MYRIP";"MYRIP"
"ENSSHAG00000012896";"NA";"NA"
"ENSSHAG00000012897";"NA";"NA"
"ENSSHAG00000012898";"WIPF2";"WIPF2"
"ENSSHAG00000012899";"METTL21C";"METTL21C"
"ENSSHAG00000012900";"MTMR2";"MTMR2"
"ENSSHAG00000012901";"OR51I2";"OR51I2"
"ENSSHAG00000012902";"C1orf189";"C1orf189"
"ENSSHAG00000012903";"NA";"NA"
"ENSSHAG00000012904";"SLMO2";"SLMO2"
"ENSSHAG00000012905";"CCDC34";"CCDC34"
"ENSSHAG00000012906";"NA";"NA"
"ENSSHAG00000012907";"CCDC81";"CCDC81"
"ENSSHAG00000012908";"LRRC7";"LRRC7"
"ENSSHAG00000012909";"C9orf69";"C9orf69"
"ENSSHAG00000012910";"PLCB4";"PLCB4"
"ENSSHAG00000012911";"NA";"NA"
"ENSSHAG00000012912";"ANGEL2";"ANGEL2"
"ENSSHAG00000012913";"PHF20L1";"PHF20L1"
"ENSSHAG00000012914";"GABRR1";"GABRR1"
"ENSSHAG00000012915";"C1orf43";"C1orf43"
"ENSSHAG00000012916";"NA";"NA"
